"DL","DL_GD_LCLS_NM","DL_GD_LCLS_CD","DL_GD_MCLS_NM","DL_GD_MCLS_CD","DL_GD_SCLS_NM","DL_GD_SCLS_CD","DL_GD_DCLS_NM","DL_GD_DCLS_CD","SEND_CTPV_NM","SEND_CTPV_CD","SEND_CTGG_NM","SEND_CTGG_CD","SEND_EMD_NM","SEND_LGDNG_CD","INVC_COUNT"
"20210911",식품,"15",농산물,"1515",쌀,"151513",백미,"15151311",제주특별자치도,"50",서귀포시,"50130",대정읍 무릉리,"5013025031",19
"20210911",식품,"15",농산물,"1515",쌀,"151513",백미,"15151311",제주특별자치도,"50",서귀포시,"50130",남원읍 남원리,"5013025321",3
"20210911",식품,"15",농산물,"1515",쌀,"151513",백미,"15151311",제주특별자치도,"50",서귀포시,"50130",남원읍 위미리,"5013025327",4
"20210911",식품,"15",농산물,"1515",쌀,"151513",백미,"15151311",제주특별자치도,"50",서귀포시,"50130",성산읍,"5013025900",3
"20210911",식품,"15",농산물,"1515",쌀,"151513",백미,"15151311",제주특별자치도,"50",서귀포시,"50130",성산읍 신산리,"5013025927",3
"20210911",식품,"15",농산물,"1515",쌀,"151513",백미,"15151311",제주특별자치도,"50",서귀포시,"50130",안덕면 대평리,"5013031001",8
"20210911",식품,"15",농산물,"1515",쌀,"151513",백미,"15151311",제주특별자치도,"50",서귀포시,"50130",안덕면 화순리,"5013031021",9
"20210911",식품,"15",농산물,"1515",쌀,"151513",백미,"15151311",제주특별자치도,"50",서귀포시,"50130",표선면,"5013032000",4
"20210911",식품,"15",농산물,"1515",쌀,"151513",백미,"15151311",제주특별자치도,"50",서귀포시,"50130",표선면 표선리,"5013032021",3
"20210911",식품,"15",농산물,"1515",쌀,"151513",찹쌀,"15151312",제주특별자치도,"50",제주시,"50110",애월읍 애월리,"5011025334",4
"20210911",식품,"15",농산물,"1515",쌀,"151513",찹쌀,"15151312",제주특별자치도,"50",서귀포시,"50130",중문동,"5013011200",3
"20210911",식품,"15",농산물,"1515",쌀,"151513",현미,"15151313",제주특별자치도,"50",제주시,"50110",애월읍 애월리,"5011025334",14
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",메밀,"15151414",제주특별자치도,"50",서귀포시,"50130",대정읍,"5013025000",79
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",메밀,"15151414",제주특별자치도,"50",서귀포시,"50130",표선면 가시리,"5013032024",42
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",보리,"15151415",제주특별자치도,"50",제주시,"50110",일도일동,"5011010100",5
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",보리,"15151415",제주특별자치도,"50",제주시,"50110",한림읍,"5011025000",4
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",보리,"15151415",제주특별자치도,"50",제주시,"50110",한림읍 한림리,"5011025024",4
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",보리,"15151415",제주특별자치도,"50",제주시,"50110",한림읍 금악리,"5011025025",11
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",보리,"15151415",제주특별자치도,"50",제주시,"50110",애월읍 장전리,"5011025327",9
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",보리,"15151415",제주특별자치도,"50",제주시,"50110",조천읍,"5011025900",4
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",보리,"15151415",제주특별자치도,"50",제주시,"50110",한경면 산양리,"5011031031",8
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",보리,"15151415",제주특별자치도,"50",서귀포시,"50130",대정읍,"5013025000",4
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",참깨,"15151419",제주특별자치도,"50",제주시,"50110",한림읍,"5011025000",3
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",참깨,"15151419",제주특별자치도,"50",제주시,"50110",한림읍 명월리,"5011025027",5
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",참깨,"15151419",제주특별자치도,"50",제주시,"50110",애월읍,"5011025300",4
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",참깨,"15151419",제주특별자치도,"50",제주시,"50110",애월읍 광령리,"5011025321",5
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",참깨,"15151419",제주특별자치도,"50",제주시,"50110",애월읍 고성리,"5011025329",4
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",참깨,"15151419",제주특별자치도,"50",제주시,"50110",애월읍 납읍리,"5011025335",7
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",참깨,"15151419",제주특별자치도,"50",제주시,"50110",애월읍 봉성리,"5011025339",50
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",참깨,"15151419",제주특별자치도,"50",제주시,"50110",구좌읍 덕천리,"5011025624",10
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",참깨,"15151419",제주특별자치도,"50",제주시,"50110",조천읍,"5011025900",3
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",참깨,"15151419",제주특별자치도,"50",제주시,"50110",한경면,"5011031000",7
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",참깨,"15151419",제주특별자치도,"50",제주시,"50110",한경면 조수리,"5011031026",6
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",참깨,"15151419",제주특별자치도,"50",제주시,"50110",한경면 두모리,"5011031027",15
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",참깨,"15151419",제주특별자치도,"50",제주시,"50110",한경면 산양리,"5011031031",8
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",참깨,"15151419",제주특별자치도,"50",서귀포시,"50130",중문동,"5013011200",3
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",참깨,"15151419",제주특별자치도,"50",서귀포시,"50130",대정읍,"5013025000",22
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",참깨,"15151419",제주특별자치도,"50",서귀포시,"50130",대정읍 하모리,"5013025022",10
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",참깨,"15151419",제주특별자치도,"50",서귀포시,"50130",대정읍 무릉리,"5013025031",10
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",참깨,"15151419",제주특별자치도,"50",서귀포시,"50130",안덕면,"5013031000",3
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",참깨,"15151419",제주특별자치도,"50",서귀포시,"50130",안덕면 대평리,"5013031001",3
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",참깨,"15151419",제주특별자치도,"50",서귀포시,"50130",안덕면 화순리,"5013031021",5
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",콩,"15151420",제주특별자치도,"50",서귀포시,"50130",표선면,"5013032000",9
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",팥,"15151421",제주특별자치도,"50",제주시,"50110",연동,"5011013700",27
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",혼합곡,"15151422",제주특별자치도,"50",제주시,"50110",용담이동,"5011010900",4
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",혼합곡,"15151422",제주특별자치도,"50",제주시,"50110",노형동,"5011012200",3
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",혼합곡,"15151422",제주특별자치도,"50",제주시,"50110",연동,"5011013700",3
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",혼합곡,"15151422",제주특별자치도,"50",서귀포시,"50130",법환동,"5013010200",7
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",혼합곡,"15151422",제주특별자치도,"50",서귀포시,"50130",토평동,"5013011100",58
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",혼합곡,"15151422",제주특별자치도,"50",서귀포시,"50130",대정읍,"5013025000",3
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",혼합곡,"15151422",제주특별자치도,"50",서귀포시,"50130",대정읍 하모리,"5013025022",5
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",혼합곡,"15151422",제주특별자치도,"50",서귀포시,"50130",대정읍 무릉리,"5013025031",27
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",혼합곡,"15151422",제주특별자치도,"50",서귀포시,"50130",성산읍 신산리,"5013025927",3
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",혼합곡,"15151422",제주특별자치도,"50",서귀포시,"50130",표선면,"5013032000",3
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",혼합곡,"15151422",제주특별자치도,"50",서귀포시,"50130",표선면 가시리,"5013032024",151
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",기타잡곡,"15151499",제주특별자치도,"50",제주시,"50110",일도일동,"5011010100",3
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",기타잡곡,"15151499",제주특별자치도,"50",제주시,"50110",일도이동,"5011010200",5
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",기타잡곡,"15151499",제주특별자치도,"50",제주시,"50110",이도이동,"5011010400",4
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",기타잡곡,"15151499",제주특별자치도,"50",제주시,"50110",삼도일동,"5011010500",4
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",기타잡곡,"15151499",제주특별자치도,"50",제주시,"50110",아라일동,"5011011700",12
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",기타잡곡,"15151499",제주특별자치도,"50",제주시,"50110",오라이동,"5011012000",4
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",기타잡곡,"15151499",제주특별자치도,"50",제주시,"50110",노형동,"5011012200",29
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",기타잡곡,"15151499",제주특별자치도,"50",제주시,"50110",외도일동,"5011012300",5
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",기타잡곡,"15151499",제주특별자치도,"50",제주시,"50110",도남동,"5011012900",4
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",기타잡곡,"15151499",제주특별자치도,"50",제주시,"50110",오등동,"5011013400",3
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",기타잡곡,"15151499",제주특별자치도,"50",제주시,"50110",연동,"5011013700",16
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",기타잡곡,"15151499",제주특별자치도,"50",서귀포시,"50130",법환동,"5013010200",3
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",기타잡곡,"15151499",제주특별자치도,"50",서귀포시,"50130",대정읍 보성리,"5013025029",11
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",기타잡곡,"15151499",제주특별자치도,"50",서귀포시,"50130",성산읍 신산리,"5013025927",3
"20210911",식품,"15",농산물,"1515",잡곡/혼합곡,"151514",기타잡곡,"15151499",제주특별자치도,"50",서귀포시,"50130",표선면 가시리,"5013032024",18
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",일도일동,"5011010100",13
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",이도일동,"5011010300",16
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",건입동,"5011010700",8
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",용담이동,"5011010900",13
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",화북일동,"5011011100",15
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",삼양일동,"5011011300",5
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",봉개동,"5011011600",20
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",오라이동,"5011012000",3
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",노형동,"5011012200",55
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",외도일동,"5011012300",102
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",도두일동,"5011012700",147
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",도남동,"5011012900",3
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",용강동,"5011013200",4
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",연동,"5011013700",12
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",내도동,"5011014000",12883
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",한림읍 대림리,"5011025023",4
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",한림읍 동명리,"5011025026",7
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",한림읍 옹포리,"5011025028",130
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",한림읍 협재리,"5011025031",166
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",애월읍 애월리,"5011025334",12
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",구좌읍,"5011025600",3
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",구좌읍 덕천리,"5011025624",36
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",구좌읍 송당리,"5011025625",144
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",구좌읍 김녕리,"5011025634",131
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",조천읍,"5011025900",12
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",조천읍 신촌리,"5011025921",346
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",조천읍 대흘리,"5011025926",10
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",조천읍 선흘리,"5011025930",9
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",제주시,"50110",한경면,"5011031000",22
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",서귀포시,"50130",서귀동,"5013010100",4
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",서귀포시,"50130",중문동,"5013011200",5
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",서귀포시,"50130",도순동,"5013011700",68
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",서귀포시,"50130",대정읍,"5013025000",22
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",서귀포시,"50130",대정읍 하모리,"5013025022",8
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",서귀포시,"50130",대정읍 무릉리,"5013025031",5
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",서귀포시,"50130",남원읍,"5013025300",42
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",서귀포시,"50130",남원읍 태흥리,"5013025322",4
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",서귀포시,"50130",남원읍 의귀리,"5013025325",45
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",서귀포시,"50130",남원읍 위미리,"5013025327",4
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",서귀포시,"50130",성산읍,"5013025900",5
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",서귀포시,"50130",안덕면 대평리,"5013031001",10
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",서귀포시,"50130",안덕면 화순리,"5013031021",98
"20210911",식품,"15",농산물,"1515",채소,"151515",감자,"15151510",제주특별자치도,"50",서귀포시,"50130",표선면,"5013032000",6
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",일도일동,"5011010100",3
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",일도이동,"5011010200",8
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",이도이동,"5011010400",13
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",용담이동,"5011010900",5
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",삼양이동,"5011011400",10
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",봉개동,"5011011600",3
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",아라일동,"5011011700",5
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",노형동,"5011012200",97
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",이호이동,"5011012600",3
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",도남동,"5011012900",5
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",월평동,"5011013500",100
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",영평동,"5011013600",3
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",연동,"5011013700",15
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",한림읍,"5011025000",10
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",한림읍 한림리,"5011025024",7
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",한림읍 명월리,"5011025027",4
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",애월읍 광령리,"5011025321",96
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",애월읍 신엄리,"5011025326",4
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",애월읍 고내리,"5011025333",698
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",애월읍 애월리,"5011025334",3
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",구좌읍 덕천리,"5011025624",24
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",구좌읍 김녕리,"5011025634",30
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",조천읍,"5011025900",32
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",조천읍 신촌리,"5011025921",24
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",조천읍 함덕리,"5011025924",3
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",조천읍 대흘리,"5011025926",9
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",제주시,"50110",조천읍 선흘리,"5011025930",23
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",서귀포시,"50130",동홍동,"5013010500",6
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",서귀포시,"50130",하효동,"5013010800",3
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",서귀포시,"50130",신효동,"5013010900",7
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",서귀포시,"50130",보목동,"5013011000",5
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",서귀포시,"50130",토평동,"5013011100",18
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",서귀포시,"50130",중문동,"5013011200",22
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",서귀포시,"50130",대정읍,"5013025000",7
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",서귀포시,"50130",대정읍 하모리,"5013025022",5
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",서귀포시,"50130",남원읍 위미리,"5013025327",6
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",서귀포시,"50130",성산읍,"5013025900",23
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",서귀포시,"50130",안덕면 화순리,"5013031021",4
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",서귀포시,"50130",표선면,"5013032000",89
"20210911",식품,"15",농산물,"1515",채소,"151515",건나물,"15151511",제주특별자치도,"50",서귀포시,"50130",표선면 성읍리,"5013032023",49
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",일도일동,"5011010100",6
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",일도이동,"5011010200",18
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",건입동,"5011010700",3
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",용담이동,"5011010900",4
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",화북일동,"5011011100",11
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",삼양일동,"5011011300",4
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",삼양이동,"5011011400",52
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",삼양삼동,"5011011500",23
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",봉개동,"5011011600",9
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",아라일동,"5011011700",5
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",노형동,"5011012200",80
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",외도일동,"5011012300",4
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",이호이동,"5011012600",15
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",도련일동,"5011013000",6
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",회천동,"5011013300",6
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",영평동,"5011013600",29
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",연동,"5011013700",85
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",해안동,"5011013900",5
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",한림읍,"5011025000",84
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",한림읍 귀덕리,"5011025021",22
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",한림읍 대림리,"5011025023",6
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",한림읍 한림리,"5011025024",133
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",한림읍 동명리,"5011025026",6
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",한림읍 명월리,"5011025027",55
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",한림읍 옹포리,"5011025028",6
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",한림읍 상명리,"5011025030",4
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",한림읍 협재리,"5011025031",46
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",한림읍 월령리,"5011025032",11
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",한림읍 금능리,"5011025033",5
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",애월읍,"5011025300",3
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",애월읍 수산리,"5011025325",4
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",애월읍 신엄리,"5011025326",5
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",애월읍 장전리,"5011025327",36
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",애월읍 소길리,"5011025328",3
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",애월읍 애월리,"5011025334",3
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",애월읍 납읍리,"5011025335",9
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",애월읍 유수암리,"5011025342",9
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",구좌읍,"5011025600",5
"20210911",식품,"15",농산물,"1515",채소,"151515",고구마,"15151512",제주특별자치도,"50",제주시,"50110",구좌읍 덕천리,"5011025624",83
