DL,DL_GD_LCLS_NM,DL_GD_LCLS_CD,DL_GD_MCLS_NM,DL_GD_MCLS_CD,DL_GD_SCLS_NM,DL_GD_SCLS_CD,SEND_CTPV_NM,SEND_CTPV_CD,SEND_CTGG_NM,SEND_CTGG_CD,SEND_EMD_NM,SEND_LGDNG_CD,INVC_COUNT
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,애월읍 애월리,5011025334,700
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,애월읍 납읍리,5011025335,152
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,애월읍 곽지리,5011025337,16
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,애월읍 봉성리,5011025339,7
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,애월읍 하귀1리,5011025340,27
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,애월읍 하귀2리,5011025341,3
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,애월읍 유수암리,5011025342,3
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,애월읍 광령1리,5011025391,3
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,구좌읍,5011025600,15
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,구좌읍 동복리,5011025621,23
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,구좌읍 덕천리,5011025624,198
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,구좌읍 송당리,5011025625,12
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,구좌읍 월정리,5011025626,168
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,구좌읍 세화리,5011025628,673
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,구좌읍 상도리,5011025629,131
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,구좌읍 한동리,5011025630,11
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,구좌읍 하도리,5011025631,22
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,구좌읍 종달리,5011025632,4
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,구좌읍 김녕리,5011025634,43
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,조천읍,5011025900,393
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,조천읍 신촌리,5011025921,190
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,조천읍 와흘리,5011025922,88
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,조천읍 조천리,5011025923,24
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,조천읍 함덕리,5011025924,31
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,조천읍 대흘리,5011025926,43
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,조천읍 선흘리,5011025930,34
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,한경면 청수리,5011031021,123
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,한경면 판포리,5011031024,4
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,한경면 저지리,5011031030,97
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,제주시,50110,한경면 산양리,5011031031,4
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,서귀동,5013010100,131
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,법환동,5013010200,262
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,서호동,5013010300,86
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,호근동,5013010400,4
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,동홍동,5013010500,523
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,상효동,5013010700,5
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,하효동,5013010800,113
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,신효동,5013010900,10
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,보목동,5013011000,81
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,토평동,5013011100,43
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,중문동,5013011200,155
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,강정동,5013011600,16
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,도순동,5013011700,13
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,하원동,5013011800,5
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,대정읍,5013025000,85
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,대정읍 상모리,5013025021,4
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,대정읍 하모리,5013025022,7
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,대정읍 안성리,5013025023,25
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,대정읍 인성리,5013025024,625
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,대정읍 보성리,5013025029,3
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,남원읍,5013025300,5
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,남원읍 남원리,5013025321,16
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,남원읍 태흥리,5013025322,9
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,남원읍 의귀리,5013025325,24
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,남원읍 위미리,5013025327,535
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,남원읍 하례리,5013025328,5
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,성산읍,5013025900,57
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,성산읍 오조리,5013025922,6
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,성산읍 신산리,5013025927,28
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,성산읍 신천리,5013025930,10
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,안덕면,5013031000,3
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,안덕면 대평리,5013031001,18
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,안덕면 화순리,5013031021,200
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,안덕면 창천리,5013031022,3
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,안덕면 서광리,5013031027,3
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,안덕면 동광리,5013031028,14
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,표선면,5013032000,840
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,표선면 표선리,5013032021,72
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,표선면 하천리,5013032022,6
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,표선면 성읍리,5013032023,130
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,표선면 가시리,5013032024,43
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,표선면 세화리,5013032025,5
20210911,식품,16,기타식품,1699,기타식품,169999,제주특별자치도,50,서귀포시,50130,표선면 토산리,5013032026,13
20210911,출산/육아,17,기저귀,1711,기저귀,171111,제주특별자치도,50,제주시,50110,이도이동,5011010400,8
20210911,출산/육아,17,기저귀,1711,기저귀,171111,제주특별자치도,50,제주시,50110,화북일동,5011011100,5
20210911,출산/육아,17,기저귀,1711,기저귀,171111,제주특별자치도,50,제주시,50110,아라일동,5011011700,5
20210911,출산/육아,17,기저귀,1711,기저귀,171111,제주특별자치도,50,제주시,50110,오라이동,5011012000,3
20210911,출산/육아,17,기저귀,1711,기저귀,171111,제주특별자치도,50,제주시,50110,오등동,5011013400,3
20210911,출산/육아,17,기저귀,1711,기저귀,171111,제주특별자치도,50,제주시,50110,연동,5011013700,6
20210911,출산/육아,17,기저귀,1711,기저귀,171111,제주특별자치도,50,제주시,50110,애월읍 상귀리,5011025323,7
20210911,출산/육아,17,기저귀,1711,기저귀,171111,제주특별자치도,50,제주시,50110,한경면 고산리,5011031023,3
20210911,출산/육아,17,기저귀,1711,기저귀,171111,제주특별자치도,50,서귀포시,50130,중문동,5013011200,3
20210911,출산/육아,17,기저귀,1711,기저귀,171111,제주특별자치도,50,서귀포시,50130,강정동,5013011600,5
20210911,출산/육아,17,기저귀,1711,기저귀,171111,제주특별자치도,50,서귀포시,50130,성산읍 신산리,5013025927,6
20210911,출산/육아,17,분유/이유식,1713,분유,171311,제주특별자치도,50,제주시,50110,이도일동,5011010300,4
20210911,출산/육아,17,분유/이유식,1713,분유,171311,제주특별자치도,50,제주시,50110,이도이동,5011010400,7
20210911,출산/육아,17,분유/이유식,1713,분유,171311,제주특별자치도,50,제주시,50110,외도일동,5011012300,3
20210911,출산/육아,17,분유/이유식,1713,분유,171311,제주특별자치도,50,제주시,50110,연동,5011013700,8
20210911,출산/육아,17,분유/이유식,1713,이유식,171312,제주특별자치도,50,제주시,50110,애월읍 수산리,5011025325,5
20210911,출산/육아,17,분유/이유식,1713,이유식,171312,제주특별자치도,50,서귀포시,50130,서호동,5013010300,4
20210911,출산/육아,17,수유용품/이유식용품,1714,수유용품,171412,제주특별자치도,50,제주시,50110,오라이동,5011012000,6
20210911,출산/육아,17,수유용품/이유식용품,1714,수유용품,171412,제주특별자치도,50,제주시,50110,노형동,5011012200,6
20210911,출산/육아,17,수유용품/이유식용품,1714,수유용품,171412,제주특별자치도,50,제주시,50110,한림읍 한림리,5011025024,3
20210911,출산/육아,17,수유용품/이유식용품,1714,수유용품,171412,제주특별자치도,50,서귀포시,50130,남원읍 남원리,5013025321,3
20210911,출산/육아,17,완구/매트,1715,유아발육용품,171515,제주특별자치도,50,제주시,50110,일도일동,5011010100,14
20210911,출산/육아,17,완구/매트,1715,유아발육용품,171515,제주특별자치도,50,제주시,50110,이도이동,5011010400,5
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,제주시,50110,일도이동,5011010200,15
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,제주시,50110,이도일동,5011010300,3
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,제주시,50110,이도이동,5011010400,33
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,제주시,50110,삼도일동,5011010500,3
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,제주시,50110,용담이동,5011010900,3
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,제주시,50110,화북일동,5011011100,10
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,제주시,50110,화북이동,5011011200,4
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,제주시,50110,삼양이동,5011011400,4
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,제주시,50110,아라일동,5011011700,4
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,제주시,50110,오라이동,5011012000,5
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,제주시,50110,노형동,5011012200,27
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,제주시,50110,외도일동,5011012300,4
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,제주시,50110,연동,5011013700,12
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,제주시,50110,한림읍 한림리,5011025024,5
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,제주시,50110,구좌읍 덕천리,5011025624,3
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,제주시,50110,조천읍,5011025900,9
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,제주시,50110,조천읍 함덕리,5011025924,4
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,제주시,50110,한경면 두모리,5011031027,3
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,서귀포시,50130,서귀동,5013010100,4
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,서귀포시,50130,동홍동,5013010500,9
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,서귀포시,50130,서홍동,5013010600,162
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,서귀포시,50130,대정읍 상모리,5013025021,3
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,서귀포시,50130,대정읍 하모리,5013025022,4
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,서귀포시,50130,대정읍 보성리,5013025029,5
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,서귀포시,50130,남원읍 의귀리,5013025325,5
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,서귀포시,50130,성산읍 신산리,5013025927,3
20210911,출산/육아,17,완구/매트,1715,기타완구/매트,171599,제주특별자치도,50,서귀포시,50130,표선면,5013032000,4
20210911,출산/육아,17,위생/건강용품,1716,건강용품,171611,제주특별자치도,50,제주시,50110,연동,5011013700,3
20210911,출산/육아,17,위생/건강용품,1716,건강용품,171611,제주특별자치도,50,제주시,50110,애월읍 고성리,5011025329,4
20210911,출산/육아,17,위생/건강용품,1716,소독/살균용품,171615,제주특별자치도,50,제주시,50110,일도이동,5011010200,4
20210911,출산/육아,17,위생/건강용품,1716,소독/살균용품,171615,제주특별자치도,50,제주시,50110,이도이동,5011010400,9
20210911,출산/육아,17,위생/건강용품,1716,소독/살균용품,171615,제주특별자치도,50,제주시,50110,용담이동,5011010900,4
20210911,출산/육아,17,위생/건강용품,1716,소독/살균용품,171615,제주특별자치도,50,제주시,50110,노형동,5011012200,6
20210911,출산/육아,17,위생/건강용품,1716,소독/살균용품,171615,제주특별자치도,50,제주시,50110,외도일동,5011012300,3
20210911,출산/육아,17,위생/건강용품,1716,소독/살균용품,171615,제주특별자치도,50,제주시,50110,한림읍,5011025000,4
20210911,출산/육아,17,위생/건강용품,1716,소독/살균용품,171615,제주특별자치도,50,서귀포시,50130,중문동,5013011200,4
20210911,출산/육아,17,위생/건강용품,1716,기타위생용품,171699,제주특별자치도,50,제주시,50110,연동,5011013700,5
20210911,출산/육아,17,위생/건강용품,1716,기타위생용품,171699,제주특별자치도,50,서귀포시,50130,중문동,5013011200,4
20210911,출산/육아,17,유모차/카시트/아기띠,1717,유모차/유모차용품,171711,제주특별자치도,50,제주시,50110,용담이동,5011010900,8
20210911,출산/육아,17,유모차/카시트/아기띠,1717,유모차/유모차용품,171711,제주특별자치도,50,제주시,50110,아라일동,5011011700,3
20210911,출산/육아,17,유모차/카시트/아기띠,1717,유모차/유모차용품,171711,제주특별자치도,50,제주시,50110,노형동,5011012200,7
20210911,출산/육아,17,유모차/카시트/아기띠,1717,카시트/카시트용품,171713,제주특별자치도,50,제주시,50110,용담이동,5011010900,23
20210911,출산/육아,17,유모차/카시트/아기띠,1717,카시트/카시트용품,171713,제주특별자치도,50,제주시,50110,아라일동,5011011700,3
20210911,출산/육아,17,유모차/카시트/아기띠,1717,카시트/카시트용품,171713,제주특별자치도,50,제주시,50110,노형동,5011012200,5
20210911,출산/육아,17,출산/유아동잡화,1718,유아동가방,171812,제주특별자치도,50,제주시,50110,연동,5011013700,16
20210911,출산/육아,17,출산/유아동잡화,1718,유아로션/크림,171814,제주특별자치도,50,제주시,50110,연동,5011013700,4
20210911,출산/육아,17,출산/유아동잡화,1718,출산/유아동의류,171816,제주특별자치도,50,제주시,50110,일도이동,5011010200,19
20210911,출산/육아,17,출산/유아동잡화,1718,출산/유아동의류,171816,제주특별자치도,50,제주시,50110,이도이동,5011010400,7
20210911,출산/육아,17,출산/유아동잡화,1718,출산/유아동의류,171816,제주특별자치도,50,제주시,50110,용담이동,5011010900,3
20210911,출산/육아,17,출산/유아동잡화,1718,출산/유아동의류,171816,제주특별자치도,50,제주시,50110,화북일동,5011011100,7
20210911,출산/육아,17,출산/유아동잡화,1718,출산/유아동의류,171816,제주특별자치도,50,제주시,50110,봉개동,5011011600,3
20210911,출산/육아,17,출산/유아동잡화,1718,출산/유아동의류,171816,제주특별자치도,50,제주시,50110,아라일동,5011011700,8
20210911,출산/육아,17,출산/유아동잡화,1718,출산/유아동의류,171816,제주특별자치도,50,제주시,50110,오라이동,5011012000,7
20210911,출산/육아,17,출산/유아동잡화,1718,출산/유아동의류,171816,제주특별자치도,50,제주시,50110,노형동,5011012200,9
20210911,출산/육아,17,출산/유아동잡화,1718,출산/유아동의류,171816,제주특별자치도,50,제주시,50110,외도일동,5011012300,8
20210911,출산/육아,17,출산/유아동잡화,1718,출산/유아동의류,171816,제주특별자치도,50,제주시,50110,도련일동,5011013000,4
20210911,출산/육아,17,출산/유아동잡화,1718,출산/유아동의류,171816,제주특별자치도,50,제주시,50110,연동,5011013700,5
20210911,출산/육아,17,출산/유아동잡화,1718,출산/유아동의류,171816,제주특별자치도,50,서귀포시,50130,법환동,5013010200,5
20210911,출산/육아,17,출산/유아동잡화,1718,출산/유아동의류,171816,제주특별자치도,50,서귀포시,50130,동홍동,5013010500,7
20210911,출산/육아,17,출산/유아동잡화,1718,출산/유아동의류,171816,제주특별자치도,50,서귀포시,50130,서홍동,5013010600,3
20210911,출산/육아,17,출산/유아동잡화,1718,출산/유아동의류,171816,제주특별자치도,50,서귀포시,50130,강정동,5013011600,3
20210911,출산/육아,17,출산/유아동잡화,1718,출산/유아동의류,171816,제주특별자치도,50,서귀포시,50130,대정읍 보성리,5013025029,3
20210911,출산/육아,17,출산/유아동잡화,1718,출산/유아동의류,171816,제주특별자치도,50,서귀포시,50130,남원읍 남원리,5013025321,3
20210911,출산/육아,17,출산/유아동잡화,1718,출산/유아동의류,171816,제주특별자치도,50,서귀포시,50130,성산읍 오조리,5013025922,3
20210911,출산/육아,17,출산/유아동잡화,1718,기타유아동잡화,171899,제주특별자치도,50,제주시,50110,용담이동,5011010900,5
20210911,출산/육아,17,출산/유아동잡화,1718,기타유아동잡화,171899,제주특별자치도,50,서귀포시,50130,대정읍 무릉리,5013025031,3
20210911,출산/육아,17,기타출산/육아,1799,기타출산/육아,179999,제주특별자치도,50,제주시,50110,한림읍 한림리,5011025024,4
20210911,출산/육아,17,기타출산/육아,1799,기타출산/육아,179999,제주특별자치도,50,제주시,50110,한림읍 동명리,5011025026,4
20210911,출산/육아,17,기타출산/육아,1799,기타출산/육아,179999,제주특별자치도,50,제주시,50110,조천읍 신촌리,5011025921,3
20210911,출산/육아,17,기타출산/육아,1799,기타출산/육아,179999,제주특별자치도,50,서귀포시,50130,동홍동,5013010500,3
20210911,출산/육아,17,기타출산/육아,1799,기타출산/육아,179999,제주특별자치도,50,서귀포시,50130,중문동,5013011200,3
20210911,출산/육아,17,기타출산/육아,1799,기타출산/육아,179999,제주특별자치도,50,서귀포시,50130,도순동,5013011700,3
20210911,패션의류,18,기능성,1811,비치웨어,181111,제주특별자치도,50,제주시,50110,일도이동,5011010200,4
20210911,패션의류,18,기능성,1811,비치웨어,181111,제주특별자치도,50,제주시,50110,이도이동,5011010400,15
20210911,패션의류,18,기능성,1811,비치웨어,181111,제주특별자치도,50,제주시,50110,아라일동,5011011700,9
20210911,패션의류,18,기능성,1811,비치웨어,181111,제주특별자치도,50,제주시,50110,노형동,5011012200,11
20210911,패션의류,18,기능성,1811,비치웨어,181111,제주특별자치도,50,제주시,50110,연동,5011013700,14
20210911,패션의류,18,기능성,1811,비치웨어,181111,제주특별자치도,50,제주시,50110,애월읍 광령리,5011025321,5
20210911,패션의류,18,기능성,1811,비치웨어,181111,제주특별자치도,50,서귀포시,50130,법환동,5013010200,6
20210911,패션의류,18,기능성,1811,비치웨어,181111,제주특별자치도,50,서귀포시,50130,동홍동,5013010500,4
20210911,패션의류,18,기능성,1811,비치웨어,181111,제주특별자치도,50,서귀포시,50130,중문동,5013011200,7
20210911,패션의류,18,기능성,1811,비치웨어,181111,제주특별자치도,50,서귀포시,50130,강정동,5013011600,5
20210911,패션의류,18,기능성,1811,비치웨어,181111,제주특별자치도,50,서귀포시,50130,대정읍 보성리,5013025029,5
20210911,패션의류,18,기능성,1811,비치웨어,181111,제주특별자치도,50,서귀포시,50130,표선면,5013032000,5
20210911,패션의류,18,기능성,1811,유니폼/단체복,181112,제주특별자치도,50,제주시,50110,일도이동,5011010200,3
20210911,패션의류,18,기능성,1811,유니폼/단체복,181112,제주특별자치도,50,제주시,50110,용담이동,5011010900,3
20210911,패션의류,18,기능성,1811,유니폼/단체복,181112,제주특별자치도,50,제주시,50110,노형동,5011012200,6
20210911,패션의류,18,기능성,1811,유니폼/단체복,181112,제주특별자치도,50,제주시,50110,도두일동,5011012700,15
20210911,패션의류,18,기능성,1811,유니폼/단체복,181112,제주특별자치도,50,제주시,50110,연동,5011013700,8
20210911,패션의류,18,기능성,1811,유니폼/단체복,181112,제주특별자치도,50,서귀포시,50130,법환동,5013010200,6
20210911,패션의류,18,기능성,1811,유니폼/단체복,181112,제주특별자치도,50,서귀포시,50130,동홍동,5013010500,7
20210911,패션의류,18,기능성,1811,유니폼/단체복,181112,제주특별자치도,50,서귀포시,50130,남원읍 남원리,5013025321,3
20210911,패션의류,18,기능성,1811,유니폼/단체복,181112,제주특별자치도,50,서귀포시,50130,성산읍 신산리,5013025927,4
20210911,패션의류,18,기능성,1811,유니폼/단체복,181112,제주특별자치도,50,서귀포시,50130,안덕면 화순리,5013031021,3
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,일도일동,5011010100,43
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,일도이동,5011010200,103
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,이도일동,5011010300,39
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,이도이동,5011010400,168
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,삼도일동,5011010500,47
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,삼도이동,5011010600,20
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,건입동,5011010700,19
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,용담일동,5011010800,16
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,용담이동,5011010900,46
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,용담삼동,5011011000,7
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,화북일동,5011011100,71
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,삼양일동,5011011300,18
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,삼양이동,5011011400,28
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,봉개동,5011011600,8
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,아라일동,5011011700,75
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,오라일동,5011011900,8
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,오라이동,5011012000,50
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,노형동,5011012200,165
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,외도일동,5011012300,76
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,이호일동,5011012500,3
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,이호이동,5011012600,15
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,도남동,5011012900,24
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,도련일동,5011013000,36
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,오등동,5011013400,8
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,월평동,5011013500,13
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,영평동,5011013600,8
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,연동,5011013700,169
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,도평동,5011013800,10
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,해안동,5011013900,5
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,내도동,5011014000,4
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,한림읍 귀덕리,5011025021,4
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,한림읍 수원리,5011025022,6
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,한림읍 대림리,5011025023,8
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,한림읍 한림리,5011025024,17
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,한림읍 동명리,5011025026,9
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,한림읍 옹포리,5011025028,4
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,한림읍 상명리,5011025030,3
20210911,패션의류,18,기능성,1811,트레이닝복,181113,제주특별자치도,50,제주시,50110,한림읍 협재리,5011025031,8
