,YR,MCT_NM,MCT_BRN,LG_CAT,LG_CAT_NM,MD_CAT,MD_CAT_NM,MCT_BSE_AR,ADDR_new,MNTH_SALES_PCTL,DAW_CCD,APV_TMT_CD,AGE_GP,SEX_CCD,UE_CT,SGNG_CD,LGDNG_CD
242,2022,킹덤투,7771200229,1,요식/유흥,5,유흥,제주 제주시 연동7길 30,제주특별자치도 제주시 연동,6_90%미만,7,1_00_03,2_25_29,M,42,50110,13700
243,2022,뮤직타워,1560301282,1,요식/유흥,5,유흥,제주특별자치도 제주시 노연로 48,제주특별자치도 제주시 노형동,6_90%미만,2,8_21_24,2_25_29,M,42,50110,12200
244,2022,스타박스,6161936800,1,요식/유흥,5,유흥,제주 서귀포시 천제연로208번길 3,제주특별자치도 서귀포시 중문동,5_75%~90%,7,1_00_03,2_25_29,M,42,50130,11200
245,2022,협재타운,4562301384,1,요식/유흥,5,유흥,제주특별자치도 제주시 한림읍 협재1길 1,제주특별자치도 제주시 한림읍 협재리,6_90%미만,5,1_00_03,3_30_34,M,42,50110,25031
246,2022,주식회사링크,7538702194,1,요식/유흥,5,유흥,제주특별자치도 제주시 신대로16길 44,제주특별자치도 제주시 연동,4_50%~75%,7,1_00_03,1_20_24,M,56,50110,13700
247,2022,(주)준코-제주시청점,4268500252,1,요식/유흥,5,유흥,제주 제주시 서광로32길 4,제주특별자치도 제주시 이도이동,5_75%~90%,7,8_21_24,4_35_39,F,42,50110,10400
248,2021,노래야노래야 코인노래연습장,6076600317,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,제주특별자치도 서귀포시 안덕면 서광리,5_75%~90%,7,8_21_24,3_30_34,F,42,50130,31027
249,2022,뮤직타워,1560301282,1,요식/유흥,5,유흥,제주특별자치도 제주시 노연로 48,제주특별자치도 제주시 노형동,6_90%미만,2,1_00_03,3_30_34,F,42,50110,12200
250,2022,스타박스,6161936800,1,요식/유흥,5,유흥,제주 서귀포시 천제연로208번길 3,제주특별자치도 서귀포시 중문동,5_75%~90%,3,1_00_03,2_25_29,M,42,50130,11200
251,2022,스타박스,6161936800,1,요식/유흥,5,유흥,제주 서귀포시 천제연로208번길 3,제주특별자치도 서귀포시 중문동,5_75%~90%,7,8_21_24,4_35_39,F,42,50130,11200
252,2022,주식회사링크,7538702194,1,요식/유흥,5,유흥,제주특별자치도 제주시 신대로16길 44,제주특별자치도 제주시 연동,4_50%~75%,2,2_03_06,1_20_24,F,42,50110,13700
253,2022,주식회사링크,7538702194,1,요식/유흥,5,유흥,제주특별자치도 제주시 신대로16길 44,제주특별자치도 제주시 연동,4_50%~75%,5,1_00_03,3_30_34,F,42,50110,13700
254,2022,vip노래연습장,7600801602,1,요식/유흥,5,유흥,제주특별자치도 제주시 조천읍 조함해안로 496,제주특별자치도 제주시 조천읍 함덕리,5_75%~90%,2,8_21_24,4_35_39,M,42,50110,25924
255,2021,vip노래연습장,7600801602,1,요식/유흥,5,유흥,제주특별자치도 제주시 조천읍 조함해안로 496,제주특별자치도 제주시 조천읍 함덕리,5_75%~90%,7,8_21_24,4_35_39,M,42,50110,25924
256,2021,멤버스노래연습장,6162115021,1,요식/유흥,5,유흥,제주 서귀포시 김정문화로27번길 9-5,제주특별자치도 서귀포시 강정동,5_75%~90%,7,6_15_18,3_30_34,F,42,50130,11600
257,2022,별밤지기노래타운,8086300205,1,요식/유흥,5,유흥,제주 서귀포시 중문관광로72번길 29-9,제주특별자치도 서귀포시 색달동,6_90%미만,6,8_21_24,2_25_29,F,42,50130,11900
258,2022,별밤지기노래타운,8086300205,1,요식/유흥,5,유흥,제주 서귀포시 중문관광로72번길 29-9,제주특별자치도 서귀포시 색달동,6_90%미만,2,8_21_24,4_35_39,M,42,50130,11900
259,2021,루카,7287100281,1,요식/유흥,5,유흥,제주특별자치도 제주시 관덕로11길 35,제주특별자치도 제주시 건입동,6_90%미만,7,7_18_21,3_30_34,M,42,50110,10700
260,2021,소울바,7335600427,1,요식/유흥,5,유흥,제주특별자치도 제주시 연동7길 27,제주특별자치도 제주시 연동,6_90%미만,5,8_21_24,2_25_29,M,42,50110,13700
261,2021,킹덤투,7771200229,1,요식/유흥,5,유흥,제주 제주시 연동7길 30,제주특별자치도 제주시 연동,6_90%미만,5,1_00_03,3_30_34,M,42,50110,13700
262,2021,킹덤투,7771200229,1,요식/유흥,5,유흥,제주 제주시 연동7길 30,제주특별자치도 제주시 연동,6_90%미만,6,8_21_24,3_30_34,F,42,50110,13700
263,2022,엔츠노래타운서귀점,6162834819,1,요식/유흥,5,유흥,제주 서귀포시 명동로 16,제주특별자치도 서귀포시 서귀동,6_90%미만,3,8_21_24,4_35_39,F,42,50130,10100
264,2021,락휴노래타운서귀포점,5170800917,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 중정로62번길 4,제주특별자치도 서귀포시 서귀동,6_90%미만,2,8_21_24,2_25_29,F,42,50130,10100
265,2021,락휴노래타운서귀포점,5170800917,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 중정로62번길 4,제주특별자치도 서귀포시 서귀동,6_90%미만,1,8_21_24,2_25_29,M,42,50130,10100
266,2022,제이제이링크(JJ링크),2161072243,1,요식/유흥,5,유흥,제주특별자치도 제주시 신대로16길 44,제주특별자치도 제주시 연동,6_90%미만,6,8_21_24,2_25_29,M,42,50110,13700
267,2021,엔츠노래타운연동3호점,5650801119,1,요식/유흥,5,유흥,제주특별자치도 제주시 연동7길 22,제주특별자치도 제주시 연동,6_90%미만,4,8_21_24,3_30_34,M,42,50110,13700
268,2022,주식회사 준커-연동1호점,3578500280,1,요식/유흥,5,유흥,제주 제주시 연동9길 18,제주특별자치도 제주시 연동,5_75%~90%,4,8_21_24,2_25_29,M,42,50110,13700
269,2021,준코뮤직타운 제주중문점 (주)준코,3768500409,1,요식/유흥,5,유흥,제주 서귀포시 천제연로 179,제주특별자치도 서귀포시 중문동,6_90%미만,3,8_21_24,2_25_29,F,42,50130,11200
270,2021,엔츠노래타운,7240800136,1,요식/유흥,5,유흥,제주 제주시 은남4길 46,제주특별자치도 제주시 연동,6_90%미만,4,8_21_24,2_25_29,F,42,50110,13700
271,2021,vip노래연습장,7600801602,1,요식/유흥,5,유흥,제주특별자치도 제주시 조천읍 조함해안로 496,제주특별자치도 제주시 조천읍 함덕리,5_75%~90%,2,8_21_24,3_30_34,F,42,50110,25924
272,2021,엔츠노래타운서귀점,6162834819,1,요식/유흥,5,유흥,제주 서귀포시 명동로 16,제주특별자치도 서귀포시 서귀동,6_90%미만,6,8_21_24,3_30_34,M,42,50130,10100
273,2021,엔츠노래타운서귀점,6162834819,1,요식/유흥,5,유흥,제주 서귀포시 명동로 16,제주특별자치도 서귀포시 서귀동,6_90%미만,5,8_21_24,1_20_24,M,42,50130,10100
274,2021,노래야노래야 코인노래연습장,6076600317,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,제주특별자치도 서귀포시 안덕면 서광리,5_75%~90%,5,8_21_24,2_25_29,M,42,50130,31027
275,2021,노래야노래야 코인노래연습장,6076600317,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,제주특별자치도 서귀포시 안덕면 서광리,5_75%~90%,4,6_15_18,2_25_29,F,42,50130,31027
276,2022,노래야노래야 코인노래연습장,6076600317,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,제주특별자치도 서귀포시 안덕면 서광리,6_90%미만,1,7_18_21,3_30_34,M,42,50130,31027
277,2021,블랙,5081015030,1,요식/유흥,5,유흥,제주특별자치도 제주시 중앙로2길 31,제주특별자치도 제주시 삼도이동,6_90%미만,7,8_21_24,3_30_34,M,42,50110,10600
278,2022,킹덤,6433500643,1,요식/유흥,5,유흥,제주특별자치도 제주시 신성로13길 19,제주특별자치도 제주시 이도이동,6_90%미만,5,2_03_06,2_25_29,F,42,50110,10400
279,2022,고구려,4847900387,1,요식/유흥,5,유흥,제주특별자치도 제주시 제원길 41,제주특별자치도 제주시 연동,6_90%미만,4,1_00_03,4_35_39,M,42,50110,13700
280,2022,킹덤투,7771200229,1,요식/유흥,5,유흥,제주 제주시 연동7길 30,제주특별자치도 제주시 연동,6_90%미만,2,8_21_24,2_25_29,M,42,50110,13700
281,2022,엔츠노래타운,7240800136,1,요식/유흥,5,유흥,제주 제주시 은남4길 46,제주특별자치도 제주시 연동,6_90%미만,1,1_00_03,1_20_24,M,42,50110,13700
282,2022,주식회사링크,7538702194,1,요식/유흥,5,유흥,제주특별자치도 제주시 신대로16길 44,제주특별자치도 제주시 연동,4_50%~75%,6,8_21_24,1_20_24,M,42,50110,13700
283,2022,제스타노래타운,5393900565,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 김정문화로27번길 10-3,제주특별자치도 서귀포시 강정동,6_90%미만,5,1_00_03,1_20_24,F,42,50130,11600
284,2021,멤버스노래연습장,6162115021,1,요식/유흥,5,유흥,제주 서귀포시 김정문화로27번길 9-5,제주특별자치도 서귀포시 강정동,5_75%~90%,7,1_00_03,4_35_39,M,42,50130,11600
285,2021,(주)준코-제주시청점,4268500252,1,요식/유흥,5,유흥,제주 제주시 서광로32길 4,제주특별자치도 제주시 이도이동,6_90%미만,1,7_18_21,3_30_34,M,42,50110,10400
286,2022,(주)준코-제주시청점,4268500252,1,요식/유흥,5,유흥,제주 제주시 서광로32길 4,제주특별자치도 제주시 이도이동,5_75%~90%,2,2_03_06,2_25_29,F,42,50110,10400
287,2021,유한회사  제주안마원,6168191703,1,요식/유흥,5,유흥,제주 제주시 도령로 140,제주특별자치도 제주시 연동,6_90%미만,1,8_21_24,3_30_34,F,42,50110,13700
288,2022,제이제이링크(JJ링크),2161072243,1,요식/유흥,5,유흥,제주특별자치도 제주시 신대로16길 44,제주특별자치도 제주시 연동,6_90%미만,7,1_00_03,2_25_29,F,42,50110,13700
289,2022,엔츠노래타운연동3호점,5650801119,1,요식/유흥,5,유흥,제주특별자치도 제주시 연동7길 22,제주특별자치도 제주시 연동,6_90%미만,5,8_21_24,2_25_29,M,42,50110,13700
290,2022,협재타운,4562301384,1,요식/유흥,5,유흥,제주특별자치도 제주시 한림읍 협재1길 1,제주특별자치도 제주시 한림읍 협재리,6_90%미만,2,2_03_06,2_25_29,M,42,50110,25031
291,2022,협재타운,4562301384,1,요식/유흥,5,유흥,제주특별자치도 제주시 한림읍 협재1길 1,제주특별자치도 제주시 한림읍 협재리,6_90%미만,4,8_21_24,2_25_29,F,42,50110,25031
292,2022,뮤직앤뮤직,1726600373,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 표선면 표선중앙로 89,제주특별자치도 서귀포시 표선면 표선리,6_90%미만,3,1_00_03,2_25_29,M,42,50130,32021
293,2022,애플뮤직타운,4608102039,1,요식/유흥,5,유흥,제주특별자치도 제주시 연동7길 38,제주특별자치도 제주시 연동,5_75%~90%,3,7_18_21,4_35_39,F,42,50110,13700
294,2022,애플뮤직타운,4608102039,1,요식/유흥,5,유흥,제주특별자치도 제주시 연동7길 38,제주특별자치도 제주시 연동,5_75%~90%,1,1_00_03,3_30_34,F,42,50110,13700
295,2022,엔츠노래타운,7240800136,1,요식/유흥,5,유흥,제주 제주시 은남4길 46,제주특별자치도 제주시 연동,6_90%미만,4,2_03_06,4_35_39,F,42,50110,13700
296,2022,주식회사링크,7538702194,1,요식/유흥,5,유흥,제주특별자치도 제주시 신대로16길 44,제주특별자치도 제주시 연동,4_50%~75%,1,1_00_03,2_25_29,F,42,50110,13700
297,2022,vip노래연습장,7600801602,1,요식/유흥,5,유흥,제주특별자치도 제주시 조천읍 조함해안로 496,제주특별자치도 제주시 조천읍 함덕리,5_75%~90%,5,8_21_24,2_25_29,M,42,50110,25924
298,2022,vip노래연습장,7600801602,1,요식/유흥,5,유흥,제주특별자치도 제주시 조천읍 조함해안로 496,제주특별자치도 제주시 조천읍 함덕리,5_75%~90%,1,1_00_03,4_35_39,M,42,50110,25924
299,2022,제스타노래타운,5393900565,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 김정문화로27번길 10-3,제주특별자치도 서귀포시 강정동,6_90%미만,2,8_21_24,3_30_34,M,42,50130,11600
300,2021,제스타노래타운,5393900565,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 김정문화로27번길 10-3,제주특별자치도 서귀포시 강정동,6_90%미만,4,8_21_24,3_30_34,F,42,50130,11600
301,2021,제스타노래타운,5393900565,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 김정문화로27번길 10-3,제주특별자치도 서귀포시 강정동,6_90%미만,5,8_21_24,1_20_24,M,42,50130,11600
302,2021,멤버스노래연습장,6162115021,1,요식/유흥,5,유흥,제주 서귀포시 김정문화로27번길 9-5,제주특별자치도 서귀포시 강정동,5_75%~90%,4,8_21_24,2_25_29,M,42,50130,11600
303,2022,별밤지기노래타운,8086300205,1,요식/유흥,5,유흥,제주 서귀포시 중문관광로72번길 29-9,제주특별자치도 서귀포시 색달동,6_90%미만,6,8_21_24,4_35_39,M,42,50130,11900
304,2022,별밤지기노래타운,8086300205,1,요식/유흥,5,유흥,제주 서귀포시 중문관광로72번길 29-9,제주특별자치도 서귀포시 색달동,6_90%미만,1,8_21_24,2_25_29,F,42,50130,11900
305,2022,(주)준코-제주시청점,4268500252,1,요식/유흥,5,유흥,제주 제주시 서광로32길 4,제주특별자치도 제주시 이도이동,5_75%~90%,2,1_00_03,1_20_24,F,42,50110,10400
306,2022,(주)준코-제주시청점,4268500252,1,요식/유흥,5,유흥,제주 제주시 서광로32길 4,제주특별자치도 제주시 이도이동,5_75%~90%,1,8_21_24,4_35_39,M,42,50110,10400
307,2022,락휴노래타운서귀포점,5170800917,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 중정로62번길 4,제주특별자치도 서귀포시 서귀동,6_90%미만,5,8_21_24,4_35_39,F,42,50130,10100
308,2022,엔츠노래타운연동3호점,5650801119,1,요식/유흥,5,유흥,제주특별자치도 제주시 연동7길 22,제주특별자치도 제주시 연동,6_90%미만,1,8_21_24,4_35_39,M,42,50110,13700
309,2022,스타박스,6161936800,1,요식/유흥,5,유흥,제주 서귀포시 천제연로208번길 3,제주특별자치도 서귀포시 중문동,5_75%~90%,2,8_21_24,3_30_34,M,42,50130,11200
310,2021,vip노래연습장,7600801602,1,요식/유흥,5,유흥,제주특별자치도 제주시 조천읍 조함해안로 496,제주특별자치도 제주시 조천읍 함덕리,5_75%~90%,3,8_21_24,3_30_34,M,42,50110,25924
311,2021,주식회사 준커-연동1호점,3578500280,1,요식/유흥,5,유흥,제주 제주시 연동9길 18,제주특별자치도 제주시 연동,6_90%미만,4,8_21_24,2_25_29,M,42,50110,13700
312,2021,노래야노래야 코인노래연습장,6076600317,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,제주특별자치도 서귀포시 안덕면 서광리,5_75%~90%,2,8_21_24,2_25_29,M,42,50130,31027
313,2021,vip노래연습장,7600801602,1,요식/유흥,5,유흥,제주특별자치도 제주시 조천읍 조함해안로 496,제주특별자치도 제주시 조천읍 함덕리,5_75%~90%,5,8_21_24,2_25_29,F,42,50110,25924
314,2021,제스타노래타운,5393900565,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 김정문화로27번길 10-3,제주특별자치도 서귀포시 강정동,6_90%미만,3,1_00_03,2_25_29,M,42,50130,11600
315,2021,주식회사 뮤직박스,6388601114,1,요식/유흥,5,유흥,제주특별자치도 제주시 신대로14길 47,제주특별자치도 제주시 연동,6_90%미만,1,8_21_24,2_25_29,M,42,50110,13700
316,2022,락휴노래타운서귀포점,5170800917,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 중정로62번길 4,제주특별자치도 서귀포시 서귀동,6_90%미만,1,8_21_24,1_20_24,M,42,50130,10100
317,2021,노래야노래야 코인노래연습장,6076600317,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,제주특별자치도 서귀포시 안덕면 서광리,5_75%~90%,5,8_21_24,4_35_39,M,42,50130,31027
318,2021,노래야노래야 코인노래연습장,6076600317,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,제주특별자치도 서귀포시 안덕면 서광리,5_75%~90%,7,7_18_21,4_35_39,M,42,50130,31027
319,2021,루카,7287100281,1,요식/유흥,5,유흥,제주특별자치도 제주시 관덕로11길 35,제주특별자치도 제주시 건입동,6_90%미만,1,1_00_03,3_30_34,M,42,50110,10700
320,2022,협재타운,4562301384,1,요식/유흥,5,유흥,제주특별자치도 제주시 한림읍 협재1길 1,제주특별자치도 제주시 한림읍 협재리,6_90%미만,1,2_03_06,2_25_29,F,42,50110,25031
321,2022,협재타운,4562301384,1,요식/유흥,5,유흥,제주특별자치도 제주시 한림읍 협재1길 1,제주특별자치도 제주시 한림읍 협재리,6_90%미만,7,8_21_24,3_30_34,M,42,50110,25031
322,2022,벅스노래주점,2433800143,1,요식/유흥,5,유흥,제주 서귀포시 신서귀로 45,제주특별자치도 서귀포시 법환동,6_90%미만,7,8_21_24,3_30_34,M,42,50130,10200
323,2022,주식회사링크,7538702194,1,요식/유흥,5,유흥,제주특별자치도 제주시 신대로16길 44,제주특별자치도 제주시 연동,4_50%~75%,6,8_21_24,2_25_29,M,42,50110,13700
324,2022,주식회사링크,7538702194,1,요식/유흥,5,유흥,제주특별자치도 제주시 신대로16길 44,제주특별자치도 제주시 연동,4_50%~75%,2,1_00_03,2_25_29,F,42,50110,13700
325,2022,주식회사링크,7538702194,1,요식/유흥,5,유흥,제주특별자치도 제주시 신대로16길 44,제주특별자치도 제주시 연동,4_50%~75%,1,1_00_03,3_30_34,M,70,50110,13700
326,2022,주식회사링크,7538702194,1,요식/유흥,5,유흥,제주특별자치도 제주시 신대로16길 44,제주특별자치도 제주시 연동,4_50%~75%,6,1_00_03,2_25_29,M,42,50110,13700
327,2022,링코제주시청점,5994000898,1,요식/유흥,5,유흥,제주특별자치도 제주시 신성로13길 5,제주특별자치도 제주시 이도이동,6_90%미만,6,1_00_03,4_35_39,M,42,50110,10400
328,2022,제스타노래타운,5393900565,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 김정문화로27번길 10-3,제주특별자치도 서귀포시 강정동,6_90%미만,3,8_21_24,2_25_29,M,42,50130,11600
329,2021,뉴박하 주식회사,5248801838,1,요식/유흥,5,유흥,제주특별자치도 제주시 연동10길 16,제주특별자치도 제주시 연동,5_75%~90%,6,8_21_24,4_35_39,M,42,50110,13700
330,2021,멤버스노래연습장,6162115021,1,요식/유흥,5,유흥,제주 서귀포시 김정문화로27번길 9-5,제주특별자치도 서귀포시 강정동,5_75%~90%,6,8_21_24,3_30_34,M,42,50130,11600
331,2022,(주)준코-제주시청점,4268500252,1,요식/유흥,5,유흥,제주 제주시 서광로32길 4,제주특별자치도 제주시 이도이동,5_75%~90%,1,2_03_06,2_25_29,M,42,50110,10400
332,2022,노래야노래야 코인노래연습장,6076600317,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,제주특별자치도 서귀포시 안덕면 서광리,6_90%미만,4,7_18_21,1_20_24,M,42,50130,31027
333,2022,노래야노래야 코인노래연습장,6076600317,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,제주특별자치도 서귀포시 안덕면 서광리,6_90%미만,3,8_21_24,3_30_34,F,42,50130,31027
334,2021,준코뮤직타운 제주중문점 (주)준코,3768500409,1,요식/유흥,5,유흥,제주 서귀포시 천제연로 179,제주특별자치도 서귀포시 중문동,6_90%미만,5,7_18_21,2_25_29,F,42,50130,11200
335,2022,주식회사링크,7538702194,1,요식/유흥,5,유흥,제주특별자치도 제주시 신대로16길 44,제주특별자치도 제주시 연동,4_50%~75%,5,1_00_03,4_35_39,M,42,50110,13700
336,2022,주식회사링크,7538702194,1,요식/유흥,5,유흥,제주특별자치도 제주시 신대로16길 44,제주특별자치도 제주시 연동,4_50%~75%,1,1_00_03,3_30_34,F,42,50110,13700
337,2022,엔츠노래타운연동점,1530600136,1,요식/유흥,5,유흥,제주 제주시 신대로14길 50,제주특별자치도 제주시 연동,6_90%미만,3,8_21_24,3_30_34,M,42,50110,13700
338,2022,엔츠노래타운연동점,1530600136,1,요식/유흥,5,유흥,제주 제주시 신대로14길 50,제주특별자치도 제주시 연동,6_90%미만,7,8_21_24,2_25_29,M,42,50110,13700
339,2022,엔츠노래타운연동점,1530600136,1,요식/유흥,5,유흥,제주 제주시 신대로14길 50,제주특별자치도 제주시 연동,6_90%미만,6,2_03_06,3_30_34,M,42,50110,13700
340,2022,(주)준코-제주시청점,4268500252,1,요식/유흥,5,유흥,제주 제주시 서광로32길 4,제주특별자치도 제주시 이도이동,5_75%~90%,2,1_00_03,3_30_34,M,42,50110,10400
341,2021,락휴노래타운서귀포점,5170800917,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 중정로62번길 4,제주특별자치도 서귀포시 서귀동,6_90%미만,6,7_18_21,1_20_24,M,42,50130,10100
342,2021,유한회사  제주안마원,6168191703,1,요식/유흥,5,유흥,제주 제주시 도령로 140,제주특별자치도 제주시 연동,6_90%미만,4,8_21_24,2_25_29,F,42,50110,13700
343,2021,유한회사  제주안마원,6168191703,1,요식/유흥,5,유흥,제주 제주시 도령로 140,제주특별자치도 제주시 연동,6_90%미만,4,7_18_21,3_30_34,F,42,50110,13700
344,2022,제이제이링크(JJ링크),2161072243,1,요식/유흥,5,유흥,제주특별자치도 제주시 신대로16길 44,제주특별자치도 제주시 연동,6_90%미만,4,8_21_24,2_25_29,M,42,50110,13700
345,2022,주식회사 준커-연동1호점,3578500280,1,요식/유흥,5,유흥,제주 제주시 연동9길 18,제주특별자치도 제주시 연동,5_75%~90%,2,8_21_24,3_30_34,M,42,50110,13700
346,2022,노래야노래야 코인노래연습장,6076600317,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,제주특별자치도 서귀포시 안덕면 서광리,6_90%미만,3,8_21_24,3_30_34,M,42,50130,31027
347,2021,vip노래연습장,7600801602,1,요식/유흥,5,유흥,제주특별자치도 제주시 조천읍 조함해안로 496,제주특별자치도 제주시 조천읍 함덕리,5_75%~90%,2,7_18_21,4_35_39,F,42,50110,25924
348,2021,멤버스노래연습장,6162115021,1,요식/유흥,5,유흥,제주 서귀포시 김정문화로27번길 9-5,제주특별자치도 서귀포시 강정동,5_75%~90%,2,8_21_24,4_35_39,M,42,50130,11600
349,2021,멤버스노래연습장,6162115021,1,요식/유흥,5,유흥,제주 서귀포시 김정문화로27번길 9-5,제주특별자치도 서귀포시 강정동,5_75%~90%,6,1_00_03,4_35_39,M,42,50130,11600
350,2021,멤버스노래연습장,6162115021,1,요식/유흥,5,유흥,제주 서귀포시 김정문화로27번길 9-5,제주특별자치도 서귀포시 강정동,5_75%~90%,3,8_21_24,2_25_29,F,42,50130,11600
351,2021,멤버스노래연습장,6162115021,1,요식/유흥,5,유흥,제주 서귀포시 김정문화로27번길 9-5,제주특별자치도 서귀포시 강정동,5_75%~90%,7,7_18_21,3_30_34,F,42,50130,11600
352,2021,노래야노래야 코인노래연습장,6076600317,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,제주특별자치도 서귀포시 안덕면 서광리,5_75%~90%,5,6_15_18,1_20_24,F,42,50130,31027
353,2021,레이디,2793401008,1,요식/유흥,5,유흥,제주특별자치도 제주시 한림읍 한림중앙로 27,제주특별자치도 제주시 한림읍 한림리,6_90%미만,6,1_00_03,2_25_29,M,42,50110,25024
354,2022,뮤직타워,1560301282,1,요식/유흥,5,유흥,제주특별자치도 제주시 노연로 48,제주특별자치도 제주시 노형동,6_90%미만,2,8_21_24,1_20_24,M,42,50110,12200
355,2022,워터파크,2546600471,1,요식/유흥,5,유흥,제주특별자치도 제주시 연동7길 41,제주특별자치도 제주시 연동,6_90%미만,2,3_06_09,4_35_39,M,42,50110,13700
356,2022,뮤직앤뮤직,1726600373,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 표선면 표선중앙로 89,제주특별자치도 서귀포시 표선면 표선리,6_90%미만,7,1_00_03,2_25_29,F,42,50130,32021
357,2022,벅스노래주점,2433800143,1,요식/유흥,5,유흥,제주 서귀포시 신서귀로 45,제주특별자치도 서귀포시 법환동,6_90%미만,2,8_21_24,4_35_39,F,42,50130,10200
358,2021,엔츠노래타운,7240800136,1,요식/유흥,5,유흥,제주 제주시 은남4길 46,제주특별자치도 제주시 연동,6_90%미만,1,7_18_21,3_30_34,M,42,50110,13700
359,2021,스팟,2964100564,1,요식/유흥,5,유흥,제주특별자치도 제주시 신광로 71,제주특별자치도 제주시 연동,6_90%미만,7,1_00_03,2_25_29,M,42,50110,13700
360,2022,킹덤투,7771200229,1,요식/유흥,5,유흥,제주 제주시 연동7길 30,제주특별자치도 제주시 연동,6_90%미만,5,8_21_24,2_25_29,M,42,50110,13700
361,2022,벅스노래주점,2433800143,1,요식/유흥,5,유흥,제주 서귀포시 신서귀로 45,제주특별자치도 서귀포시 법환동,6_90%미만,7,2_03_06,2_25_29,M,42,50130,10200
362,2022,벅스노래주점,2433800143,1,요식/유흥,5,유흥,제주 서귀포시 신서귀로 45,제주특별자치도 서귀포시 법환동,6_90%미만,1,8_21_24,1_20_24,F,42,50130,10200
363,2022,애플뮤직타운,4608102039,1,요식/유흥,5,유흥,제주특별자치도 제주시 연동7길 38,제주특별자치도 제주시 연동,5_75%~90%,1,1_00_03,2_25_29,F,42,50110,13700
364,2022,엔츠노래타운,7240800136,1,요식/유흥,5,유흥,제주 제주시 은남4길 46,제주특별자치도 제주시 연동,6_90%미만,3,8_21_24,1_20_24,F,42,50110,13700
365,2022,주식회사링크,7538702194,1,요식/유흥,5,유흥,제주특별자치도 제주시 신대로16길 44,제주특별자치도 제주시 연동,4_50%~75%,5,8_21_24,2_25_29,M,42,50110,13700
366,2022,vip노래연습장,7600801602,1,요식/유흥,5,유흥,제주특별자치도 제주시 조천읍 조함해안로 496,제주특별자치도 제주시 조천읍 함덕리,5_75%~90%,3,8_21_24,2_25_29,M,42,50110,25924
367,2022,링코제주시청점,5994000898,1,요식/유흥,5,유흥,제주특별자치도 제주시 신성로13길 5,제주특별자치도 제주시 이도이동,6_90%미만,3,1_00_03,2_25_29,M,42,50110,10400
368,2022,제스타노래타운,5393900565,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 김정문화로27번길 10-3,제주특별자치도 서귀포시 강정동,6_90%미만,5,1_00_03,3_30_34,M,42,50130,11600
369,2022,제스타노래타운,5393900565,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 김정문화로27번길 10-3,제주특별자치도 서귀포시 강정동,6_90%미만,2,7_18_21,2_25_29,F,42,50130,11600
370,2022,엔츠노래타운연동점,1530600136,1,요식/유흥,5,유흥,제주 제주시 신대로14길 50,제주특별자치도 제주시 연동,6_90%미만,6,1_00_03,2_25_29,F,42,50110,13700
371,2022,주식회사 준커-연동1호점,3578500280,1,요식/유흥,5,유흥,제주 제주시 연동9길 18,제주특별자치도 제주시 연동,5_75%~90%,7,8_21_24,2_25_29,M,42,50110,13700
372,2022,주식회사 준커-연동1호점,3578500280,1,요식/유흥,5,유흥,제주 제주시 연동9길 18,제주특별자치도 제주시 연동,5_75%~90%,2,1_00_03,3_30_34,M,42,50110,13700
373,2022,노래야노래야 코인노래연습장,6076600317,1,요식/유흥,5,유흥,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,제주특별자치도 서귀포시 안덕면 서광리,6_90%미만,2,8_21_24,3_30_34,M,42,50130,31027
